WARNING: TIME INFORMATION IS LOCALTIME  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017-01-02 08:43:17;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act;R2S-UMB ID1 sum of rain-drops [] Act
2017-01-02 08:46:00;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act;R2S-UMB ID1 sum of rain-drops [] Act
2017-01-02 08:46:03;No answer;No answer;No answer;No answer;No answer;No answer;No answer;No answer;No answer;No answer;No answer;No answer;No answer
2017-01-02 08:46:35;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act;R2S-UMB ID1 sum of rain-drops [] Act
2017-01-02 08:46:38;No answer;No answer;No answer;No answer;No answer;No answer;No answer;No answer;No answer;No answer;No answer;No answer;No answer
2017-01-02 08:47:27;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act;R2S-UMB ID1 sum of rain-drops [] Act
2017-01-02 08:47:28;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;31.0600;0.0000;    0;    0
2017-01-02 08:48:00;R2S-UMB ID1 precipitation diff. [mm] Act;R2S-UMB ID1 precipitation absol. [mm] Act;R2S-UMB ID1 precipitation type [] Act;R2S-UMB ID1 sum of drizzle-drops [events] Act;R2S-UMB ID1 sum of rain-drops [events] Act;R2S-UMB ID1 sum of hail [events] Act;R2S-UMB ID1 drizzle flag [] Act;R2S-UMB ID1 rain flag [] Act;R2S-UMB ID1 snow flag [] Act;R2S-UMB ID1 ambient temperature [°C] Act;R2S-UMB ID1 precipitat.intensity [in/h] Act;R2S-UMB ID1 sum of hail [] Act;R2S-UMB ID1 sum of rain-drops [] Act
2017-01-02 08:48:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;30.6400;0.0000;    0;    1
2017-01-02 08:49:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;30.9600;0.0000;    0;    2
2017-01-02 08:50:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;30.9600;0.0000;    0;    1
2017-01-02 08:51:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;31.0600;0.0000;    0;    0
2017-01-02 08:52:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;31.2800;0.0000;    0;    0
2017-01-02 08:53:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;32.4900;0.0000;    0;    0
2017-01-02 08:54:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;33.8500;0.0000;    0;    0
2017-01-02 08:55:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;33.6200;0.0000;    0;    0
2017-01-02 08:56:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;33.2800;0.0000;    0;    0
2017-01-02 08:57:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;32.0400;0.0000;    0;    0
2017-01-02 08:58:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;31.5000;0.0000;    0;    0
2017-01-02 08:59:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;30.9600;0.0000;    0;    0
2017-01-02 09:00:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;30.7500;0.0000;    0;    0
2017-01-02 09:01:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;30.7500;0.0000;    0;    0
2017-01-02 09:02:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;30.0000;0.0000;    0;    0
2017-01-02 09:03:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;29.2800;0.0000;    0;    0
2017-01-02 09:04:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;29.9000;0.0000;    0;    0
2017-01-02 09:05:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;30.5300;0.0000;    0;    0
2017-01-02 09:06:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;30.4300;0.0000;    0;    0
2017-01-02 09:07:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;31.0600;0.0000;    0;    0
2017-01-02 09:08:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;30.5300;0.0000;    0;    0
2017-01-02 09:09:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;30.7500;0.0000;    0;    0
2017-01-02 09:10:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;31.6100;0.0000;    0;    0
2017-01-02 09:11:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;31.6100;0.0000;    0;    0
2017-01-02 09:12:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;31.9300;0.0000;    0;    0
2017-01-02 09:13:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;32.6000;0.0000;    0;    0
2017-01-02 09:14:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;32.4900;0.0000;    0;    0
2017-01-02 09:15:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;33.1600;0.0000;    0;    0
2017-01-02 09:16:00;0.0000;0.0000;    0;    0;    0;    0;    0;    0;    0;32.6000;0.0000;    0;    0
